ID,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
4205,20.39,35.09,90.5,499.75,0.005203839,0
4206,20.39,35.09,103.5,499,0.005203839,0
4207,20.39,35.09,89.5,496.75,0.005203839,0
4208,20.39,35.09,113,497,0.005203839,0
4209,20.42666667,35.09,104.6666667,496.3333333,0.005215733,0
4210,20.4175,35.0225,148.75,494.5,0.005202646,0
4211,20.5,35,98.5,499,0.005226043,0
4212,20.5,35,214,500,0.005226043,0
4213,20.5,35,189,495.5,0.005226043,0
4214,20.6,34.8725,183,492.75,0.005239333,0
4215,20.6,34.82666667,131,494,0.005232389,0
4216,20.625,34.79,156.25,497.25,0.005234964,0
4217,20.625,34.79,201.25,498.75,0.005234964,0
4218,20.7,34.845,287,498.5,0.005267807,0
4219,20.68,34.736,207.2,495,0.005244668,0
4220,20.73,34.62666667,159,495,0.005244286,0
4221,20.7675,34.59,222,497,0.005250901,0
4222,20.82333333,34.62666667,180.3333333,502.3333333,0.005274768,0
4223,20.79,34.5,114.5,498.25,0.005244446,0
4224,20.79,34.5,100,498,0.005244446,0
4225,20.79,34.5,84.5,497.5,0.005244446,0
4226,20.79,34.5,74,494.25,0.005244446,0
4227,20.79,34.545,57,500.5,0.005251344,0
4228,20.79,34.59,48.5,498.5,0.005258242,0
4229,20.79,34.59,44,498,0.005258242,0
4230,20.745,34.59,39.5,499,0.005243569,0
4231,20.73,34.62666667,56,504,0.005244286,0
4232,20.7225,34.6175,45.5,499.25,0.005240444,0
4233,20.7,34.7,40.5,495.75,0.005245701,0
4234,20.7,34.7,55,496.6666667,0.005245701,0
4235,20.7,34.7,37,496,0.005245701,0
4236,20.675,34.7675,40.5,498.75,0.005247833,0
4237,20.7,34.79,50,496,0.005259422,0
4238,20.7,34.8175,53.5,498,0.005263614,0
4239,20.7,34.9,42.66666667,498,0.005276192,0
4240,20.65,34.975,47,500.25,0.005271222,0
4241,20.6,34.96666667,56,503.3333333,0.0052536,0
4242,20.6,35,51,503,0.005258651,0
4243,20.6,35.0225,65.5,501.5,0.00526206,0
4244,20.6,35.09,64.25,503.5,0.005272288,0
4245,20.6,35.12666667,58.33333333,503.3333333,0.005277844,0
4246,20.6,35.1725,60.75,507.5,0.005284789,0
4247,20.6,35.1725,68,505.5,0.005284789,0
4248,20.6,35.16333333,68,507,0.0052834,0
4249,20.6,35.145,77,512,0.005280622,0
4250,20.6,35.09,57,506,0.005272288,0
4251,20.6,35.2,74,506.5,0.005288956,0
4252,20.6,35.2,75.75,496.5,0.005288956,0
4253,20.6,35.2,59.5,497.5,0.005288956,0
4254,20.6,35.245,78.5,496,0.005295775,0
4255,20.5,35.29,81,503,0.005269711,0
4256,20.55,35.29,81,504,0.00528613,0
4257,20.5,35.29,61.25,505.5,0.005269711,0
4258,20.53333333,35.29,60.75,507.5,0.005280652,0
4259,20.525,35.29,50,501,0.005277915,0
4260,20.56666667,35.29,54,501.3333333,0.005291613,0
4261,20.5,35.32666667,52,498,0.005275233,0
4262,20.5,35.29,54.5,502.75,0.005269711,0
4263,20.5,35.32666667,44,502,0.005275233,0
4264,20.5,35.3725,42.25,502,0.005282135,0
4265,20.5,35.4,47.75,502.5,0.005286276,0
4266,20.5,35.4,37,509,0.005286276,0
4267,20.5,35.4,37,509,0.005286276,0
4268,20.4175,35.3175,37,504,0.005246838,0
4269,20.5,35.4,23.5,509,0.005286276,0
4270,20.42666667,35.36333333,19,508,0.005256704,0
4271,20.39,35.3725,33.5,505,0.005246087,0
4272,20.39,35.4,38.33333333,502.6666667,0.0052502,0
4273,20.39,35.43333333,31,502.3333333,0.005255185,0
4274,20.365,35.425,31,503.25,0.005245764,0
4275,20.39,35.5,31,508.5,0.005265156,0
4276,20.32333333,35.5,31,510.6666667,0.005243335,0
4277,20.29,35.59,28.66666667,509,0.005245832,0
4278,20.29,35.59,37,501.5,0.005245832,0
4279,20.29,35.59,37,504.25,0.005245832,0
4280,20.34,35.545,19,503,0.005255492,0
4281,20.29,35.59,28.66666667,502.6666667,0.005245832,0
4282,20.29,35.59,32.66666667,506,0.005245832,0
4283,20.29,35.59,31,506.5,0.005245832,0
4284,20.29,35.59,31,505,0.005245832,0
4285,20.2675,35.5675,13,507.25,0.00523514,0
4286,20.29,35.7,13,506.75,0.005262183,0
4287,20.29,35.7,31,505,0.005262183,0
4288,20.2,35.59,31,505,0.005216479,0
4289,20.2,35.7,31,506.6666667,0.005232737,0
4290,20.2,35.7,31,511.5,0.005232737,0
4291,20.2,35.7,31,511,0.005232737,0
4292,20.2,35.7,33.5,506.5,0.005232737,0
4293,20.2,35.7,19,506,0.005232737,0
4294,20.2,35.7,37,507.25,0.005232737,0
4295,20.16666667,35.7,37,504,0.005221868,0
4296,20.16666667,35.73,37,507,0.005226293,0
4297,20.15,35.7,47.75,510,0.005216442,0
4298,20.1,35.7,40.5,506.75,0.005200191,0
4299,20.1,35.745,40.5,506,0.005206801,0
4300,20.13333333,35.79,39.33333333,511.3333333,0.005224267,0
4301,20.13333333,35.79,37,509.3333333,0.005224267,0
4302,20.15,35.79,37,511,0.005229703,0
4303,20.1,35.79,19,508.3333333,0.005213411,0
4304,20.1,35.79,19,516,0.005213411,0
4305,20.13333333,35.86333333,32.66666667,510,0.005235062,0
4306,20.15,35.79,31,510.5,0.005229703,0
4307,20.1,35.878,31,508.6,0.005226337,0
4308,20.1,35.9,31,513,0.005229569,0
4309,20.1,35.86333333,31,508.3333333,0.005224183,0
4310,20.1,35.79,31,506.6666667,0.005213411,0
4311,20.1,35.9,13,509.25,0.005229569,0
4312,20.1,35.9,13,510,0.005229569,0
4313,20.1,35.9,13,511,0.005229569,0
4314,20.1,35.9,22,511,0.005229569,0
4315,20.05,35.8725,32.25,505.5,0.005209244,0
4316,20.05,35.925,28,504.5,0.005216931,0
4317,20.05,35.95,37,505,0.005220592,0
4318,20.05,35.95,37,508,0.005220592,0
4319,20,35.9,37,506.3333333,0.005197017,0
4320,20,35.9,37,513,0.005197017,0
4321,20,35.9,45.33333333,511,0.005197017,0
4322,20,35.9,26,511.3333333,0.005197017,0
4323,20,35.9,35,511,0.005197017,0
4324,20,35.9,33.25,504.5,0.005197017,0
4325,20,35.9,55,505,0.005197017,0
4326,20,35.9,37,508.25,0.005197017,0
4327,20,35.9,37,506.3333333,0.005197017,0
4328,20,35.925,37,508.75,0.005200667,0
4329,20,35.9,37,512.5,0.005197017,0
4330,20,35.9,37,514,0.005197017,0
4331,20,35.95,28,508,0.005204316,0
4332,20,36,19,513,0.005211615,0
4333,20,36,33.5,510.5,0.005211615,0
4334,19.9725,36,26.5,506.75,0.00520267,0
4335,19.96333333,36,13,508.6666667,0.005199691,0
4336,19.945,36,26.5,510.5,0.005193738,0
4337,20,36,24,513,0.005211615,0
4338,19.945,36,24,513,0.005193738,0
4339,19.945,36,24,512,0.005193738,0
4340,19.89,36,24,514,0.005175915,0
4341,19.92666667,36,24,509,0.005187791,0
4342,19.92666667,36,24,506,0.005187791,0
4343,19.89,36,24,505.5,0.005175915,0
4344,19.89,36,24,506.5,0.005175915,0
4345,19.89,36,24,509.5,0.005175915,0
4346,19.89,36.09,24,513.5,0.005188963,0
4347,19.89,36.09,24,513,0.005188963,0
4348,19.89,36,24,512,0.005175915,0
4349,19.89,36,24,509,0.005175915,0
4350,19.89,36,14,502.75,0.005175915,0
4351,19.89,36,20.33333333,503.3333333,0.005175915,0
4352,19.89,36.045,26.5,511,0.005182439,0
4353,19.89,36.12666667,25,517.6666667,0.005194278,0
4354,19.89,36.2,25.25,518,0.005204911,0
4355,19.89,36.2,44,519,0.005204911,0
4356,19.89,36.29,47,509,0.005217959,0
4357,19.89,36.29,62.5,510,0.005217959,0
4358,19.89,36.29,63,510.5,0.005217959,0
4359,19.89,36.29,52.25,508,0.005217959,0
4360,19.89,36.29,57,509,0.005217959,0
4361,19.89,36.29,48.5,511,0.005217959,0
4362,19.89,36.23,37,511,0.00520926,0
4363,19.89,36.2,33.5,513.5,0.005204911,0
4364,19.89,36.2,31,518.5,0.005204911,0
4365,19.945,36.2,31,514,0.005222834,0
4366,19.89,36.2,31,512,0.005204911,0
4367,19.89,36.2,31,509,0.005204911,0
4368,19.89,36.2,31,510.5,0.005204911,0
4369,19.89,36.2,31,511,0.005204911,0
4370,19.84,36.245,13,512,0.005195167,0
4371,19.865,36.245,17.5,510.75,0.005203296,0
4372,19.82333333,36.2,13,513,0.005183258,0
4373,19.815,36.145,13,511.6666667,0.00517262,0
4374,19.79,36.1725,26.5,509.8,0.0051685,0
4375,19.79,36.09,32,513,0.005156614,0
4376,19.79,36.145,14,508.5,0.005164538,0
4377,19.79,36.2,24,510.5,0.005172462,0
4378,19.79,36.2,24,509,0.005172462,0
4379,19.84,36.145,24,513,0.005180715,0
4380,19.82333333,36.12666667,24,515.3333333,0.00517267,0
4381,19.79,36.2,24,516.5,0.005172462,0
4382,19.79,36.2,24,512.6666667,0.005172462,0
4383,19.79,36.2,24,512,0.005172462,0
4384,19.79,36.2,24,512,0.005172462,0
4385,19.79,36.2,24,504,0.005172462,0
4386,19.79,36.2,24,507.5,0.005172462,0
4387,19.79,36.2,24,505.5,0.005172462,0
4388,19.79,36.16333333,24,509,0.005167179,0
4389,19.89,36.2,24,515.6666667,0.005204911,0
4390,19.89,36.145,32,516,0.005196936,0
4391,19.89,36.09,13,515,0.005188963,0
4392,19.89,36.09,22,513,0.005188963,0
4393,19.89,36.0675,25.5,512.25,0.005185701,0
4394,19.89,36,33.5,515,0.005175915,0
4395,19.945,35.925,23.5,510.5,0.005182827,0
4396,20,35.9,37,500,0.005197017,0
4397,19.92666667,35.9,37,506.6666667,0.00517326,0
4398,20,35.9,37,513,0.005197017,0
4399,20,35.9,37,517,0.005197017,0
4400,20,35.9,19,516.5,0.005197017,0
4401,20,35.79,48,516,0.005180961,0
4402,20,35.79,20,516,0.005180961,0
4403,20,35.79,31,512,0.005180961,0
4404,20,35.745,17.5,511.5,0.005174392,0
4405,20,35.7,13,515,0.005167824,0
4406,20.05,35.745,13,521.5,0.005190574,0
4407,20.06666667,35.76,22,517,0.005198177,0
4408,20.1,35.9,26.5,509,0.005229569,0
4409,20,35.79,40,512,0.005180961,0
4410,20,35.79,40,514.5,0.005180961,0
4411,20,35.79,26.5,515,0.005180961,0
4412,20,35.79,13,522,0.005180961,0
4413,20.06666667,35.86333333,13,519.3333333,0.005213323,0
4414,20,35.745,22,524,0.005174392,0
4415,20.1,35.82666667,32.66666667,518.3333333,0.005218796,0
4416,20,35.7,19,517,0.005167824,0
4417,20.05,35.745,19,513.5,0.005190574,0
4418,20.1,35.79,19,512.5,0.005213411,0
4419,20.1,35.73,19,510,0.005204597,0
4420,20.1,35.745,33.5,509,0.005206801,0
4421,20.1,35.745,25,509,0.005206801,0
4422,20.1,35.79,31,516,0.005213411,0
4423,20.1,35.79,25,516,0.005213411,0
4424,20.05,35.845,26.5,516,0.005205217,0
4425,20,35.79,40,516,0.005180961,0
4426,20.03333333,35.82666667,31,513.3333333,0.005197121,0
4427,20.03333333,35.9,24,512.3333333,0.005207848,0
4428,20,35.9,24,514.75,0.005197017,0
4429,20,35.9,24,518,0.005197017,0
4430,20,35.9,24,516.5,0.005197017,0
4431,20,35.9,24,518,0.005197017,0
4432,20,35.86333333,24,516.6666667,0.005191665,0
4433,20.03333333,35.86333333,24,518,0.005202484,0
4434,20.05,35.845,24,514,0.005205217,0
4435,20,35.79,24,517,0.005180961,0
4436,20.03333333,35.82666667,24,518.3333333,0.005197121,0
4437,20.06666667,35.82666667,24,520,0.005207949,0
4438,20.1,35.79,24,518,0.005213411,0
4439,20.1,35.79,14,510,0.005213411,0
4440,20.06666667,35.76,20.33333333,511.6666667,0.005198177,0
4441,20.03333333,35.73,20.33333333,510.6666667,0.005182981,0
4442,20.1,35.82666667,17.33333333,513.6666667,0.005218796,0
4443,20.1,35.745,24,515,0.005206801,0
4444,20.1,35.79,24,509,0.005213411,0
4445,20.05,35.7,24,514,0.005183985,0
4446,20,35.7,12,517,0.005167824,0
4447,20.1,35.79,6,519,0.005213411,0
4448,20,35.7,6,518,0.005167824,0
4449,20.05,35.745,6,515.5,0.005190574,0
4450,20,35.7,6,515,0.005167824,0
4451,20,35.59,6,514,0.005151769,0
4452,20,35.7,6,513.5,0.005167824,0
4453,20,35.7,17,509,0.005167824,0
4454,20,35.7,10,510,0.005167824,0
4455,20,35.7,11.33333333,513.3333333,0.005167824,0
4456,20,35.7,14,516,0.005167824,0
4457,20,35.7,7,515,0.005167824,0
4458,20,35.7,14,515,0.005167824,0
4459,20,35.7,7,519.5,0.005167824,0
4460,20,35.7,14,518,0.005167824,0
4461,20,35.7,14,514,0.005167824,0
4462,20,35.7,14,515.5,0.005167824,0
4463,20,35.7,14,516.5,0.005167824,0
4464,20,35.66333333,9.333333333,514.3333333,0.005162472,0
4465,20,35.59,14,515,0.005151769,0
4466,20,35.7,7,514.5,0.005167824,0
4467,20,35.7,14,515,0.005167824,0
4468,20,35.7,14,514.5,0.005167824,0
4469,20,35.7,14,515,0.005167824,0
4470,20,35.7,14,519.5,0.005167824,0
4471,20,35.7,7,517,0.005167824,0
4472,20,35.7,14,518,0.005167824,0
4473,20,35.7,7,516,0.005167824,0
4474,20,35.7,14,520,0.005167824,0
4475,20,35.66333333,14,518.6666667,0.005162472,0
4476,20,35.59,14,520,0.005151769,0
4477,20,35.59,14,520,0.005151769,0
4478,20,35.59,14,521.5,0.005151769,0
4479,20,35.59,14,521,0.005151769,0
4480,20,35.59,14,516,0.005151769,0
4481,20,35.59,14,516.5,0.005151769,0
4482,20,35.59,14,521,0.005151769,0
4483,20,35.59,14,522,0.005151769,0
4484,20,35.5,14,519.3333333,0.005138633,0
4485,20,35.5,0,515,0.005138633,0
4486,20,35.5,0,512,0.005138633,0
4487,20,35.5,4.666666667,516.3333333,0.005138633,0
4488,19.945,35.5,0,513,0.005121009,0
4489,20,35.5,0,516,0.005138633,0
4490,20,35.5,7,516.5,0.005138633,0
4491,20,35.5,0,515.3333333,0.005138633,0
4492,20,35.5,0,516,0.005138633,0
4493,20,35.45,7,515,0.005131336,0
4494,20,35.4,4.666666667,523,0.005124039,0
4495,20,35.4,0,521,0.005124039,0
4496,20,35.5,0,519,0.005138633,0
4497,20,35.4,0,517,0.005124039,0
4498,20,35.4,4.666666667,514,0.005124039,0
4499,20,35.4,0,516,0.005124039,0
4500,19.89,35.45,0,518.5,0.00509619,0
4501,19.89,35.5,0,519,0.005103437,0
4502,19.89,35.5,0,516.6666667,0.005103437,0
4503,19.89,35.5,0,516,0.005103437,0
4504,19.89,35.5,0,515,0.005103437,0
4505,19.89,35.5,0,516.5,0.005103437,0
4506,19.92666667,35.4,0,518.6666667,0.005100619,0
4507,19.89,35.45,0,517,0.00509619,0
4508,19.89,35.5,0,518,0.005103437,0
4509,19.89,35.5,0,514.5,0.005103437,0
4510,19.89,35.5,0,516,0.005103437,0
4511,19.89,35.5,0,519,0.005103437,0
4512,19.89,35.5,0,515.5,0.005103437,0
4513,19.89,35.5,0,515.5,0.005103437,0
4514,19.89,35.5,0,511,0.005103437,0
4515,19.89,35.5,0,509,0.005103437,0
4516,19.84,35.5,0,513.5,0.00508751,0
4517,19.89,35.5,0,515,0.005103437,0
4518,19.79,35.5,0,515,0.005071626,0
4519,19.89,35.5,0,514,0.005103437,0
4520,19.84,35.45,0,520,0.005080286,0
4521,19.89,35.5,0,517.3333333,0.005103437,0
4522,19.84,35.5,0,513.5,0.00508751,0
4523,19.89,35.5,0,514.5,0.005103437,0
4524,19.89,35.5,0,522,0.005103437,0
4525,19.79,35.5,0,523,0.005071626,0
4526,19.84,35.45,0,522.5,0.005080286,0
4527,19.79,35.5,0,515,0.005071626,0
4528,19.79,35.5,0,517,0.005071626,0
4529,19.79,35.5,0,515,0.005071626,0
4530,19.79,35.5,0,513.5,0.005071626,0
4531,19.79,35.5,0,520,0.005071626,0
4532,19.79,35.5,0,517,0.005071626,0
4533,19.79,35.5,0,513,0.005071626,0
4534,19.79,35.5,0,517.5,0.005071626,0
4535,19.79,35.5,0,520,0.005071626,0
4536,19.84,35.5,0,519.5,0.00508751,0
4537,19.89,35.5,0,522,0.005103437,0
4538,19.79,35.4,0,518.5,0.005057224,0
4539,19.79,35.4,0,519.5,0.005057224,0
4540,19.84,35.45,0,517,0.005080286,0
4541,19.85666667,35.46666667,0,522.75,0.005087993,0
4542,19.89,35.5,0,523,0.005103437,0
4543,19.79,35.4,0,523,0.005057224,0
4544,19.89,35.5,0,526,0.005103437,0
4545,19.89,35.5,0,526.6666667,0.005103437,0
4546,19.89,35.45,0,524.5,0.00509619,0
4547,19.84,35.4,0,521,0.005073062,0
4548,19.85666667,35.4,0,524,0.005078351,0
4549,19.84,35.4,0,523,0.005073062,0
4550,19.89,35.45,0,522.5,0.00509619,0
4551,19.79,35.4,0,512,0.005057224,0
4552,19.89,35.5,0,521,0.005103437,0
4553,19.79,35.4,0,521,0.005057224,0
4554,19.84,35.45,0,518.5,0.005080286,0
4555,19.79,35.4,0,517,0.005057224,0
4556,19.89,35.46666667,0,519.6666667,0.005098606,0
4557,19.89,35.5,0,519,0.005103437,0
4558,19.89,35.45,0,519,0.00509619,0
4559,19.82333333,35.4,0,516.3333333,0.005067777,0
4560,19.84,35.45,0,519,0.005080286,0
4561,19.84,35.45,0,519,0.005080286,0
4562,19.89,35.4,0,522,0.005088944,0
4563,19.84,35.4,0,521.5,0.005073062,0
4564,19.865,35.4,0,515.25,0.005080997,0
4565,19.89,35.4,0,521,0.005088944,0
4566,19.84,35.4,0,520,0.005073062,0
4567,19.84,35.4,0,523.5,0.005073062,0
4568,19.89,35.4,0,523,0.005088944,0
4569,19.79,35.4,0,525,0.005057224,0
4570,19.84,35.4,0,524,0.005073062,0
4571,19.89,35.4,0,520.5,0.005088944,0
4572,19.89,35.45,0,522.5,0.00509619,0
4573,19.84,35.45,0,524.5,0.005080286,0
4574,19.89,35.4,0,522,0.005088944,0
4575,19.84,35.4,0,524.5,0.005073062,0
4576,19.89,35.4,0,520.5,0.005088944,0
4577,19.84,35.345,0,522.5,0.005065116,0
4578,19.85666667,35.4,0,521.6666667,0.005078351,0
4579,19.79,35.4,0,522,0.005057224,0
4580,19.84,35.45,0,523,0.005080286,0
4581,19.89,35.45,0,523.5,0.00509619,0
4582,19.89,35.4,0,525,0.005088944,0
4583,19.84,35.4,0,523.5,0.005073062,0
4584,19.89,35.4,0,518,0.005088944,0
4585,19.85666667,35.4,0,520.6666667,0.005078351,0
4586,19.79,35.4,0,523,0.005057224,0
4587,19.89,35.45,0,521.5,0.00509619,0
4588,19.79,35.4,0,520,0.005057224,0
4589,19.79,35.45,0,515,0.005064425,0
4590,19.79,35.45,0,519.5,0.005064425,0
4591,19.79,35.4,0,521.5,0.005057224,0
4592,19.79,35.4,0,524,0.005057224,0
4593,19.79,35.4,0,528,0.005057224,0
4594,19.79,35.5,0,527.5,0.005071626,0
4595,19.79,35.45,0,529,0.005064425,0
4596,19.79,35.4,0,532,0.005057224,0
4597,19.79,35.4,0,532,0.005057224,0
4598,19.84,35.45,0,525.3333333,0.005080286,0
4599,19.79,35.4,0,524,0.005057224,0
4600,19.79,35.4,0,524,0.005057224,0
4601,19.84,35.45,0,521.5,0.005080286,0
4602,19.82333333,35.43333333,0,522.3333333,0.005072588,0
4603,19.79,35.4,0,519,0.005057224,0
4604,19.84,35.45,0,526,0.005080286,0
4605,19.89,35.4,0,525.5,0.005088944,0
4606,19.89,35.5,0,522,0.005103437,0
4607,19.84,35.45,0,526,0.005080286,0
4608,19.84,35.45,0,521.5,0.005080286,0
4609,19.85666667,35.46666667,0,521.3333333,0.005087993,0
4610,19.89,35.4,0,521,0.005088944,0
4611,19.85666667,35.4,0,519.3333333,0.005078351,0
4612,19.84,35.345,0,524.5,0.005065116,0
4613,19.85666667,35.4,0,524.3333333,0.005078351,0
4614,19.89,35.4,0,522,0.005088944,0
4615,19.84,35.345,0,520.5,0.005065116,0
4616,19.89,35.4,0,518,0.005088944,0
4617,19.82333333,35.4,0,519,0.005067777,0
4618,19.84,35.4,0,523,0.005073062,0
4619,19.82333333,35.4,0,521.6666667,0.005067777,0
4620,19.79,35.4,0,523.3333333,0.005057224,0
4621,19.82333333,35.4,0,521.3333333,0.005067777,0
4622,19.89,35.4,0,526,0.005088944,0
4623,19.89,35.4,0,526,0.005088944,0
4624,19.89,35.4,0,519,0.005088944,0
4625,19.89,35.4,0,518.5,0.005088944,0
4626,19.89,35.4,0,518,0.005088944,0
4627,19.89,35.4,0,515,0.005088944,0
4628,19.89,35.4,0,515,0.005088944,0
4629,19.89,35.4,0,512.5,0.005088944,0
4630,19.89,35.4,0,512.5,0.005088944,0
4631,19.84,35.345,0,506,0.005065116,0
4632,19.79,35.345,0,508,0.005049303,0
4633,19.89,35.4,0,512,0.005088944,0
4634,19.79,35.4,0,518,0.005057224,0
4635,19.79,35.4,0,518.25,0.005057224,0
4636,19.79,35.4,0,512,0.005057224,0
4637,19.79,35.4,0,512,0.005057224,0
4638,19.84,35.345,0,510.5,0.005065116,0
4639,19.79,35.4,0,512,0.005057224,0
4640,19.79,35.345,0,512,0.005049303,0
4641,19.79,35.4,0,509,0.005057224,0
4642,19.79,35.425,0,517,0.005060824,0
4643,19.79,35.5,0,524,0.005071626,0
4644,19.79,35.5,0,524,0.005071626,0
4645,19.79,35.4,0,523.3333333,0.005057224,0
4646,19.79,35.4,0,523,0.005057224,0
4647,19.84,35.4,0,519,0.005073062,0
4648,19.79,35.29,0,519,0.005041382,0
4649,19.79,35.29,0,521,0.005041382,0
4650,19.84,35.345,0,524,0.005065116,0
4651,19.79,35.345,0,519,0.005049303,0
4652,19.84,35.345,0,525,0.005065116,0
4653,19.84,35.3725,0,523.25,0.005069089,0
4654,19.79,35.4,0,527,0.005057224,0
4655,19.84,35.4,0,531,0.005073062,0
4656,19.84,35.4,0,527.5,0.005073062,0
4657,19.89,35.4,0,529,0.005088944,0
4658,19.89,35.4,0,528.5,0.005088944,0
4659,19.89,35.4,0,532,0.005088944,0
4660,19.89,35.4,0,527,0.005088944,0
4661,19.85666667,35.36333333,0,525.3333333,0.005073048,0
4662,19.89,35.4,0,529,0.005088944,0
4663,19.89,35.4,0,529,0.005088944,0
4664,19.89,35.4,0,531,0.005088944,0
4665,19.89,35.4,0,530.5,0.005088944,0
4666,19.89,35.4,0,529,0.005088944,0
4667,19.89,35.4,0,529.3333333,0.005088944,0
4668,19.89,35.4,0,525,0.005088944,0
4669,19.89,35.4,0,531.6666667,0.005088944,0
4670,19.89,35.4,0,528,0.005088944,0
4671,19.89,35.4,0,528,0.005088944,0
4672,19.89,35.4,0,529,0.005088944,0
4673,19.89,35.4,0,530,0.005088944,0
4674,19.89,35.4,0,527,0.005088944,0
4675,19.89,35.4,0,526.6666667,0.005088944,0
4676,19.89,35.4,0,533,0.005088944,0
4677,19.89,35.4,0,533,0.005088944,0
4678,19.89,35.4,0,535,0.005088944,0
4679,19.89,35.4,0,533,0.005088944,0
4680,19.89,35.4,0,533.5,0.005088944,0
4681,19.89,35.4,0,534.5,0.005088944,0
4682,19.89,35.4,0,532,0.005088944,0
4683,19.89,35.4,0,531.3333333,0.005088944,0
4684,19.89,35.4,0,529,0.005088944,0
4685,19.89,35.4,0,533,0.005088944,0
4686,19.89,35.45,0,531,0.00509619,0
4687,19.84,35.45,0,525,0.005080286,0
4688,19.85666667,35.46666667,0,528.3333333,0.005087993,0
4689,19.89,35.5,0,525,0.005103437,0
4690,19.84,35.45,0,525,0.005080286,0
4691,19.89,35.43333333,0,526.3333333,0.005093775,0
4692,19.89,35.4,0,534,0.005088944,0
4693,19.89,35.4,0,534.25,0.005088944,0
4694,19.89,35.4,0,533,0.005088944,0
4695,19.89,35.4,0,532,0.005088944,0
4696,19.89,35.4,0,534.5,0.005088944,0
4697,19.89,35.345,0,540,0.005080973,0
4698,19.89,35.29,0,536,0.005073002,0
4699,19.945,35.29,0,533.5,0.005090467,0
4700,19.89,35.29,0,529.5,0.005073002,0
4701,19.945,35.29,0,530,0.005090467,0
4702,20,35.29,0,532,0.005107986,0
4703,20,35.26,0,534.3333333,0.005103608,0
4704,20,35.245,0,533.5,0.005101419,0
4705,19.945,35.29,0,536,0.005090467,0
4706,19.945,35.2,0,538,0.005077379,0
4707,20,35.2,0,534,0.005094853,0
4708,20,35.2,0,538,0.005094853,0
4709,20,35.2,0,533,0.005094853,0
4710,20,35.2,0,532.5,0.005094853,0
4711,20,35.2,0,532.6666667,0.005094853,0
4712,20,35.2,0,529,0.005094853,0
4713,20,35.2,0,531,0.005094853,0
4714,20,35.145,0,534.5,0.005086827,0
4715,20,35.145,0,532.5,0.005086827,0
4716,20,35.09,0,532.5,0.005078801,0
4717,20,35.145,0,533.5,0.005086827,0
4718,20,35.09,0,539,0.005078801,0
4719,20,35.2,0,537.3333333,0.005094853,0
4720,20,35.2,0,533,0.005094853,0
4721,20,35.145,0,533.5,0.005086827,0
4722,20,35.09,0,533,0.005078801,0
4723,20,35.09,0,535,0.005078801,0
4724,19.89,35.145,0,533,0.005051988,0
4725,19.89,35.2,0,534,0.005059959,0
4726,19.89,35.29,0,533.5,0.005073002,0
4727,19.89,35.2,0,532,0.005059959,0
4728,19.89,35.2,0,534,0.005059959,0
4729,19.89,35.2,0,531,0.005059959,0
4730,19.89,35.2,0,526.5,0.005059959,0
4731,19.89,35.2,0,532.25,0.005059959,0
4732,19.89,35.2,0,524,0.005059959,0
4733,19.79,35.2225,0,527.75,0.005031661,0
4734,19.79,35.26,0,528.6666667,0.005037061,0
4735,19.89,35.2,0,529,0.005059959,0
4736,19.82333333,35.23,0,530.6666667,0.005043243,0
4737,19.79,35.145,0,528,0.0050205,0
4738,19.84,35.145,0,531.5,0.005036223,0
4739,19.79,35.145,0,531.25,0.0050205,0
4740,19.79,35.2,0,530.75,0.005028421,0
4741,19.79,35.2,0,527,0.005028421,0
4742,19.79,35.2,0,524.5,0.005028421,0
4743,19.85666667,35.16333333,0,532.3333333,0.005044124,0
4744,19.89,35.2,0,536.5,0.005059959,0
4745,19.89,35.2,0,535,0.005059959,0
4746,19.89,35.2,0,534,0.005059959,0
4747,19.84,35.2,0,532,0.005044168,0
4748,19.84,35.2,0,534,0.005044168,0
4749,19.84,35.345,0,537,0.005065116,0
4750,19.79,35.4,0,531,0.005057224,0
4751,19.79,35.29,0,534.5,0.005041382,0
4752,19.89,35.4,0,532,0.005088944,0
4753,19.865,35.4,0,535,0.005080997,0
4754,19.79,35.45,0,537,0.005064425,0
4755,19.79,35.5,0,535,0.005071626,0
4756,19.79,35.5,0,533,0.005071626,0
4757,19.79,35.53,0,534.6666667,0.005075947,0
4758,19.79,35.69,0,535,0.005098992,0
4759,19.79,35.845,0,532,0.005121319,0
4760,19.79,35.645,0,534,0.005092511,0
4761,19.79,35.7,0,534,0.005100433,0
4762,19.89,35.745,0,530.5,0.005138949,0
4763,19.89,35.7,0,523,0.005132426,0
4764,19.89,35.66333333,0,528.6666667,0.005127111,0
4765,19.89,35.745,0,532.5,0.005138949,0
4766,19.89,35.7,0,528,0.005132426,0
4767,19.89,35.7,0,530,0.005132426,0
4768,19.89,35.7,0,530,0.005132426,0
4769,19.89,35.73,0,532.6666667,0.005136775,0
4770,19.89,35.745,0,532,0.005138949,0
4771,19.89,35.7,0,524,0.005132426,0
4772,19.89,35.79,0,528,0.005145472,0
4773,19.89,35.845,0,529,0.005153445,0
4774,19.89,35.93333333,0,529.3333333,0.00516625,0
4775,19.89,35.925,0,532,0.005165042,0
4776,19.89,36,0,533,0.005175915,0
4777,19.89,35.95,0,535.5,0.005168666,0
4778,19.89,35.9,0,535,0.005161418,0
4779,19.89,35.95,0,529.5,0.005168666,0
