ID,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
3529,19.79,19.29,0,441.5,0.002745599,0
3530,19.79,19.29,0,443,0.002745599,0
3531,19.79,19.29,0,443,0.002745599,0
3532,19.79,19.35666667,0,441.6666667,0.00275513,0
3533,19.79,19.29,0,442,0.002745599,0
3534,19.79,19.32333333,0,446.3333333,0.002750365,0
3535,19.79,19.29,0,440.5,0.002745599,0
3536,19.745,19.34,0,437.5,0.002745037,0
3537,19.79,19.34,0,442.5,0.002752747,0
3538,19.79,19.39,0,442,0.002759896,0
3539,19.7,19.39,0,439,0.002744454,0
3540,19.7,19.39,0,437,0.002744454,0
3541,19.745,19.39,0,439,0.002752165,0
3542,19.79,19.39,0,441,0.002759896,0
3543,19.79,19.39,0,446,0.002759896,0
3544,19.745,19.39,0,443,0.002752165,0
3545,19.745,19.39,0,441,0.002752165,0
3546,19.79,19.39,0,443,0.002759896,0
3547,19.79,19.39,0,439,0.002759896,0
3548,19.7,19.39,0,441.5,0.002744454,0
3549,19.76,19.39,0,440.6666667,0.00275474,0
3550,19.73,19.39,0,444,0.002749593,0
3551,19.745,19.39,0,442,0.002752165,0
3552,19.7,19.39,0,441,0.002744454,0
3553,19.7225,19.39,0,448.5,0.002748307,0
3554,19.7,19.39,0,445,0.002744454,0
3555,19.745,19.39,0,442,0.002752165,0
3556,19.79,19.39,0,444.5,0.002759896,0
3557,19.73,19.39,0,444.6666667,0.002749593,0
3558,19.79,19.39,0,445,0.002759896,0
3559,19.79,19.39,0,445,0.002759896,0
3560,19.79,19.34,0,445.5,0.002752747,0
3561,19.79,19.39,0,444,0.002759896,0
3562,19.79,19.29,0,443.5,0.002745599,0
3563,19.79,19.315,0,446,0.002749173,0
3564,19.745,19.34,0,446,0.002745037,0
3565,19.7,19.29,0,447,0.002730238,0
3566,19.745,19.29,0,444.5,0.002737909,0
3567,19.79,19.29,0,437.5,0.002745599,0
3568,19.79,19.29,0,435.5,0.002745599,0
3569,19.745,19.29,0,443,0.002737909,0
3570,19.79,19.29,0,446,0.002745599,0
3571,19.745,19.29,0,440.5,0.002737909,0
3572,19.79,19.29,0,439.5,0.002745599,0
3573,19.7,19.29,0,444.5,0.002730238,0
3574,19.7675,19.29,0,444.25,0.002741752,0
3575,19.79,19.29,0,446,0.002745599,0
3576,19.79,19.29,0,442,0.002745599,0
3577,19.745,19.29,0,443,0.002737909,0
3578,19.7,19.34,0,443,0.002737346,0
3579,19.745,19.34,0,443.5,0.002745037,0
3580,19.745,19.29,0,441.5,0.002737909,0
3581,19.79,19.29,0,439,0.002745599,0
3582,19.79,19.29,0,437,0.002745599,0
3583,19.79,19.29,0,442.6666667,0.002745599,0
3584,19.79,19.29,0,442,0.002745599,0
3585,19.79,19.29,0,438.5,0.002745599,0
3586,19.79,19.29,0,437,0.002745599,0
3587,19.79,19.29,0,440,0.002745599,0
3588,19.79,19.26,0,444.5,0.00274131,0
3589,19.79,19.29,0,438.6666667,0.002745599,0
3590,19.79,19.2,0,438,0.002732733,0
3591,19.79,19.2,0,437,0.002732733,0
3592,19.79,19.2,0,444,0.002732733,0
3593,19.79,19.2,0,444,0.002732733,0
3594,19.79,19.2,0,443,0.002732733,0
3595,19.79,19.245,0,444,0.002739166,0
3596,19.76,19.26,0,442.3333333,0.00273619,0
3597,19.79,19.29,0,442,0.002745599,0
3598,19.76,19.29,0,444.6666667,0.00274047,0
3599,19.79,19.29,0,443,0.002745599,0
3600,19.745,19.29,0,443.5,0.002737909,0
3601,19.79,19.29,0,444,0.002745599,0
3602,19.745,19.29,0,441,0.002737909,0
3603,19.73,19.32333333,0,441.75,0.002740098,0
3604,19.745,19.34,0,445.5,0.002745037,0
3605,19.7,19.34,0,442,0.002737346,0
3606,19.7,19.39,0,441,0.002744454,0
3607,19.7,19.39,0,448,0.002744454,0
3608,19.7,19.39,0,443,0.002744454,0
3609,19.7,19.39,0,442,0.002744454,0
3610,19.745,19.39,0,443,0.002752165,0
3611,19.7,19.39,0,446,0.002744454,0
3612,19.7,19.39,0,439,0.002744454,0
3613,19.7,19.39,0,444,0.002744454,0
3614,19.7,19.39,0,445,0.002744454,0
3615,19.7,19.39,0,440,0.002744454,0
3616,19.7,19.39,0,442.3333333,0.002744454,0
3617,19.7,19.39,0,444,0.002744454,0
3618,19.7,19.39,0,441.5,0.002744454,0
3619,19.7,19.39,0,444,0.002744454,0
3620,19.7,19.39,0,439.5,0.002744454,0
3621,19.7,19.39,0,441,0.002744454,0
3622,19.7,19.39,0,442,0.002744454,0
3623,19.745,19.39,0,447,0.002752165,0
3624,19.7225,19.39,0,450.5,0.002748307,0
3625,19.7,19.39,0,452,0.002744454,0
3626,19.7,19.39,0,450,0.002744454,0
3627,19.7,19.39,0,447,0.002744454,0
3628,19.79,19.39,0,442,0.002759896,0
3629,19.7,19.39,0,442,0.002744454,0
3630,19.7,19.39,0,449.6666667,0.002744454,0
3631,19.7,19.39,0,445,0.002744454,0
3632,19.7,19.39,0,445,0.002744454,0
3633,19.7,19.39,0,446,0.002744454,0
3634,19.7,19.39,0,447,0.002744454,0
3635,19.7,19.39,0,444,0.002744454,0
3636,19.7,19.39,0,443,0.002744454,0
3637,19.7,19.39,0,442,0.002744454,0
3638,19.7,19.39,0,442.5,0.002744454,0
3639,19.7,19.39,0,441,0.002744454,0
3640,19.7,19.39,0,444,0.002744454,0
3641,19.7,19.39,0,447,0.002744454,0
3642,19.7,19.35666667,0,445,0.002739715,0
3643,19.7,19.39,0,445,0.002744454,0
3644,19.65,19.34,0,442.5,0.002728822,0
3645,19.7,19.39,0,445,0.002744454,0
3646,19.7,19.29,0,448.5,0.002730238,0
3647,19.7,19.29,0,448,0.002730238,0
3648,19.7,19.29,0,449.5,0.002730238,0
3649,19.7,19.29,0,450,0.002730238,0
3650,19.7,19.245,0,449,0.002723841,0
3651,19.7,19.245,0,442,0.002723841,0
3652,19.7,19.2,0,446,0.002717444,0
3653,19.7,19.2,0,445,0.002717444,0
3654,19.7,19.29,0,444.5,0.002730238,0
3655,19.7,19.2,0,445,0.002717444,0
3656,19.745,19.2675,0,451.75,0.002734702,0
3657,19.76,19.23,0,450.3333333,0.002731909,0
3658,19.745,19.2,0,451,0.002725079,0
3659,19.79,19.2,0,452,0.002732733,0
3660,19.79,19.2,0,450,0.002732733,0
3661,19.79,19.2,0,444,0.002732733,0
3662,19.7675,19.2,0,446.5,0.002728904,0
3663,19.79,19.2,0,447.6666667,0.002732733,0
3664,19.79,19.2,0,440.3333333,0.002732733,0
3665,19.79,19.2,0,448,0.002732733,0
3666,19.73,19.2,0,448.3333333,0.002722532,0
3667,19.745,19.245,0,445,0.002731494,0
3668,19.7,19.2,0,442,0.002717444,0
3669,19.745,19.245,0,448,0.002731494,0
3670,19.745,19.29,0,449,0.002737909,0
3671,19.7,19.29,0,451,0.002730238,0
3672,19.79,19.29,0,448,0.002745599,0
3673,19.7,19.29,0,447.5,0.002730238,0
3674,19.7,19.29,0,446.5,0.002730238,0
3675,19.7,19.29,0,449,0.002730238,0
3676,19.7,19.29,0,453,0.002730238,0
3677,19.7,19.29,0,448,0.002730238,0
3678,19.7,19.34,0,449.5,0.002737346,0
3679,19.7,19.39,0,449,0.002744454,0
3680,19.7,19.39,0,447,0.002744454,0
3681,19.66666667,19.35666667,0,449.3333333,0.002734025,0
3682,19.7,19.39,0,448,0.002744454,0
3683,19.7,19.39,0,446.5,0.002744454,0
3684,19.65,19.34,0,444,0.002728822,0
3685,19.7,19.39,0,443.3333333,0.002744454,0
3686,19.66666667,19.35666667,0,450,0.002734025,0
3687,19.66666667,19.35666667,0,453.3333333,0.002734025,0
3688,19.7,19.39,0,448,0.002744454,0
3689,19.65,19.34,0,449,0.002728822,0
3690,19.6,19.29,0,450,0.002713259,0
3691,19.7,19.39,0,451,0.002744454,0
3692,19.65,19.34,0,443,0.002728822,0
3693,19.66666667,19.35666667,0,448.3333333,0.002734025,0
3694,19.65,19.34,0,453,0.002728822,0
3695,19.6,19.29,0,451,0.002713259,0
3696,19.7,19.39,0,451.5,0.002744454,0
3697,19.7,19.39,0,451,0.002744454,0
3698,19.7,19.39,0,448,0.002744454,0
3699,19.7,19.39,0,450,0.002744454,0
3700,19.65,19.34,0,446,0.002728822,0
3701,19.7,19.39,0,445,0.002744454,0
3702,19.65,19.34,0,446,0.002728822,0
3703,19.7,19.4175,0,448.75,0.002748364,0
3704,19.7,19.445,0,449,0.002752273,0
3705,19.7,19.39,0,454,0.002744454,0
3706,19.7,19.39,0,452.6666667,0.002744454,0
3707,19.7,19.39,0,450,0.002744454,0
3708,19.65,19.34,0,444.5,0.002728822,0
3709,19.7,19.39,0,448.5,0.002744454,0
3710,19.7,19.39,0,448,0.002744454,0
3711,19.7,19.39,0,447,0.002744454,0
3712,19.7,19.39,0,449.5,0.002744454,0
3713,19.6,19.29,0,450,0.002713259,0
3714,19.7,19.39,0,450,0.002744454,0
3715,19.7,19.39,0,445,0.002744454,0
3716,19.7,19.39,0,447.5,0.002744454,0
3717,19.7,19.39,0,454,0.002744454,0
3718,19.7,19.5,0,450,0.002760093,0
3719,19.7,19.5,0,452,0.002760093,0
3720,19.7,19.5,0,447,0.002760093,0
3721,19.7,19.5,0,456,0.002760093,0
3722,19.65,19.445,0,452,0.002743703,0
3723,19.7,19.5,0,452,0.002760093,0
3724,19.7,19.445,0,450,0.002752273,0
3725,19.65,19.445,0,450.5,0.002743703,0
3726,19.6,19.39,0,450.5,0.002727386,0
3727,19.7,19.5,0,452,0.002760093,0
3728,19.7,19.5,0,455,0.002760093,0
3729,19.7,19.5,0,454,0.002760093,0
3730,19.6,19.42666667,0,453,0.002732566,0
3731,19.6,19.39,0,449,0.002727386,0
3732,19.6,19.5,0,451,0.002742927,0
3733,19.6,19.5,0,449,0.002742927,0
3734,19.575,19.5,0,451,0.00273865,0
3735,19.6,19.5,0,455.5,0.002742927,0
3736,19.6,19.5,0,453.5,0.002742927,0
3737,19.6,19.5,0,445.5,0.002742927,0
3738,19.6,19.5,0,448,0.002742927,0
3739,19.6,19.5,14,453.5,0.002742927,0
3740,19.6,19.5,14,450,0.002742927,0
3741,19.6,19.5,14,451,0.002742927,0
3742,19.6,19.5,14,451.3333333,0.002742927,0
3743,19.6,19.5,14,453.6,0.002742927,0
3744,19.6,19.5,14,456,0.002742927,0
3745,19.6,19.5,9.333333333,451,0.002742927,0
3746,19.6,19.5,10.5,446,0.002742927,0
3747,19.6,19.5,7,447,0.002742927,0
3748,19.6,19.5,9.333333333,449.3333333,0.002742927,0
3749,19.6,19.5,7,450.75,0.002742927,0
3750,19.63333333,19.53333333,9.333333333,451.3333333,0.002753358,0
3751,19.6,19.5,7,450.5,0.002742927,0
3752,19.625,19.5,10,458,0.002747209,0
3753,19.6,19.5,13.5,454.5,0.002742927,0
3754,19.6,19.5,11.5,459.75,0.002742927,0
3755,19.65,19.55,6,457,0.002758584,0
3756,19.7,19.55,6,459,0.002767201,0
3757,19.675,19.5,6,456.25,0.002755792,0
3758,19.675,19.5,6,453,0.002755792,0
3759,19.7,19.5,12,452.6666667,0.002760093,0
3760,19.675,19.5,24,453.25,0.002755792,0
3761,19.7,19.5,24,454,0.002760093,0
3762,19.7,19.5,24,458,0.002760093,0
3763,19.68,19.478,24,458,0.002753528,0
3764,19.7,19.5,14,454.75,0.002760093,0
3765,19.675,19.4725,14,453.5,0.002751889,0
3766,19.66666667,19.46333333,17.33333333,456.3333333,0.002749158,0
3767,19.7,19.5,18.5,457.75,0.002760093,0
3768,19.7,19.5,20.33333333,461,0.002760093,0
3769,19.7,19.5,26.5,460.25,0.002760093,0
3770,19.7,19.5,26.5,458,0.002760093,0
3771,19.7,19.5,26.5,459,0.002760093,0
3772,19.63333333,19.42666667,22,457,0.002738256,0
3773,19.7,19.5,13,451.5,0.002760093,0
3774,19.7,19.5,22,451.5,0.002760093,0
3775,19.66666667,19.46333333,31,455,0.002749158,0
3776,19.675,19.4725,31,458,0.002751889,0
3777,19.7,19.5,31,457.5,0.002760093,0
3778,19.675,19.4725,31,456.5,0.002751889,0
3779,19.63333333,19.42666667,31,454.3333333,0.002738256,0
3780,19.675,19.4725,31,455,0.002751889,0
3781,19.66666667,19.46333333,42.33333333,456.3333333,0.002749158,0
3782,19.65,19.445,48,456,0.002743703,0
3783,19.65,19.4725,48,452.5,0.0027476,0
3784,19.63333333,19.5,38.33333333,451.3333333,0.002748638,0
3785,19.625,19.5,33.5,453,0.002747209,0
3786,19.6,19.5,38.33333333,453,0.002742927,0
3787,19.6,19.5,33.5,454.5,0.002742927,0
3788,19.6,19.5,40.75,456.75,0.002742927,0
3789,19.6,19.5,41.5,453.5,0.002742927,0
3790,19.575,19.55,38.75,450.25,0.002745703,0
3791,19.575,19.6,55,454.75,0.002752757,0
3792,19.575,19.6,67.75,455,0.002752757,0
3793,19.6,19.6,81.66666667,455.3333333,0.002757055,0
3794,19.63333333,19.6,82.66666667,457,0.002762796,0
3795,19.65,19.5,89.75,461.5,0.002751498,0
3796,19.7,19.53333333,96,458,0.002764832,0
3797,19.7675,19.5,93.5,461,0.002771733,0
3798,19.79,19.39,93.5,458,0.002759896,0
3799,19.79,19.39,91.5,460,0.002759896,0
3800,19.89,19.4175,103,453.25,0.002781099,0
3801,19.89,19.39,107.25,452.5,0.002777143,0
3802,19.92666667,19.42666667,110,455.3333333,0.002788777,0
3803,19.945,19.365,112,451,0.00278306,0
3804,20,19.34,116,453,0.002788981,0
3805,20,19.29,119.5,450.75,0.002781738,0
3806,20,19.29,126.3333333,450.6666667,0.002781738,0
3807,20,19.2675,133,458.25,0.002778479,0
3808,20.06666667,19.26,133,460.6666667,0.002788935,0
3809,20.1,19.29,130.5,460,0.002799094,0
3810,20.13333333,19.23,137.6666667,457,0.002796137,0
3811,20.15,19.2225,137.75,455,0.002797938,0
3812,20.13333333,19.2,143.3333333,456.3333333,0.002791755,0
3813,20.2,19.2,141.6,461.75,0.002803345,0
3814,20.2675,19.2,151.75,459.6,0.002815123,0
3815,20.2675,19.175,152,455,0.002811441,0
3816,20.29,19.175,157,454.4,0.002815371,0
3817,20.29,19.15,153,458.5,0.002811684,0
3818,20.365,19.1,165.5,455.75,0.002817394,0
3819,20.39,19.075,168,455,0.002818058,0
3820,20.39,19.03333333,173.3333333,456,0.002811874,0
3821,20.39,19,166.25,455.5,0.002806927,0
3822,20.445,19.05,170.5,453.5,0.002823965,0
3823,20.5,19.025,172.5,460.5,0.002829875,0
3824,20.5,19,175.3333333,454.6666667,0.00282614,0
3825,20.525,19,181.5,455,0.002830522,0
3826,20.55,19,188.5,458.25,0.002834911,0
3827,20.6,18.9725,190,457,0.002839571,0
3828,20.6,18.92666667,196.6666667,456.3333333,0.00283268,0
3829,20.65,18.945,199,457.5,0.002844229,0
3830,20.7,18.9175,215,454.5,0.002848886,0
3831,20.7,18.89,611.5,452.25,0.002844726,0
3832,20.7,18.89,1546.333333,455.3333333,0.002844726,0
3833,20.745,18.89,1451.75,453,0.002852659,0
3834,20.76,18.85666667,829,452.6666667,0.002850246,0
3835,20.79,18.84,251.25,458.75,0.002853004,0
3836,20.79,18.815,205.5,461.6666667,0.002849201,0
3837,20.79,18.84,220.75,458.4,0.002853004,0
3838,20.82333333,18.85666667,224.6666667,454.3333333,0.002861432,0
3839,20.815,18.815,205,458.5,0.00285361,0
3840,20.84,18.84,219,457.5,0.002861839,0
3841,20.89,18.84,212,460,0.002870698,0
3842,20.89,18.815,230.25,459.25,0.002866871,0
3843,20.89,18.82333333,241.3333333,459.3333333,0.002868147,0
3844,20.96333333,18.79,204.3333333,460.3333333,0.002876047,0
3845,20.9725,18.79,183.25,464,0.002877675,0
3846,20.96333333,18.79,229,459,0.002876047,0
3847,21,18.7675,206.5,456.75,0.002879099,0
3848,21,18.7675,204,459.75,0.002879099,0
3849,21,18.7675,257.25,459,0.002879099,0
3850,21,18.7,257,456.5,0.002868696,0
3851,21.075,18.7,257,458.25,0.00288201,0
3852,21.125,18.7,253,461.5,0.002890915,0
3853,21.1,18.66666667,270.3333333,463,0.00288129,0
3854,21.13333333,18.6,269,460.6666667,0.002876863,0
3855,21.15,18.6,265.5,461,0.002879822,0
3856,21.2,18.6,270,461.6666667,0.002888716,0
3857,21.2,18.6,271,463.3333333,0.002888716,0
3858,21.2675,18.6,258,461.25,0.00290076,0
3859,21.29,18.6,267,463,0.002904785,0
3860,21.29,18.56666667,270.3333333,460.3333333,0.002899555,0
3861,21.29,18.525,258.75,461.5,0.002893018,0
3862,21.315,18.525,269,461.75,0.002897477,0
3863,21.365,18.5,262.5,455.5,0.002902474,0
3864,21.35666667,18.5,275.3333333,457.3333333,0.002900985,0
3865,21.39,18.5,271.25,459.25,0.002906945,0
3866,21.4175,18.5,288.25,461.5,0.002911871,0
3867,21.39,18.445,291,460.5,0.002898263,0
3868,21.5,18.5,287.25,462,0.002926692,0
3869,21.5,18.5,283.3333333,464,0.002926692,0
3870,21.5,18.5,290.5,462.5,0.002926692,0
3871,21.5,18.4725,290.25,461.5,0.002922321,0
3872,21.5,18.42666667,303,459,0.002915036,0
3873,21.55,18.39,300.5,459.25,0.002918169,0
3874,21.6,18.39,297,462.5,0.002927154,0
3875,21.6,18.39,300.5,458.5,0.002927154,0
3876,21.6,18.39,307.6666667,457,0.002927154,0
3877,21.7,18.39,306.75,454,0.002945197,0
3878,21.7,18.365,305,454.5,0.002941174,0
3879,21.7,18.29,304,456,0.002929106,0
3880,21.7,18.29,305,460.75,0.002929106,0
3881,21.7,18.29,317.3333333,454.6666667,0.002929106,0
3882,21.745,18.245,300.5,459,0.002929952,0
3883,21.745,18.2,324.75,458.25,0.002922692,0
3884,21.79,18.2,314,454.75,0.002930778,0
3885,21.79,18.2,316.75,453.5,0.002930778,0
3886,21.84,18.2225,327.5,463,0.002943436,0
3887,21.85666667,18.16666667,311.3333333,462,0.002937377,0
3888,21.89,18.2,328.5,461.25,0.002948816,0
3889,21.89,18.2,327,459.6666667,0.002948816,0
3890,21.89,18.1,324,457.25,0.002932538,0
3891,21.89,18.1,329.3333333,460,0.002932538,0
3892,21.89,18.1,330.25,458.5,0.002932538,0
3893,21.945,18.1,321.25,458,0.002942445,0
3894,22,18.1,334.75,460,0.002952382,0
3895,22,18.05,333,452.5,0.002944188,0
3896,22,18.025,334.75,464.5,0.002940091,0
3897,22.03333333,18.03333333,345,464.3333333,0.002947471,0
3898,22.06666667,18,335.3333333,459,0.002948011,0
3899,22.1,18,336.5,458.5,0.002954036,0
3900,22.1,17.9725,342,461.25,0.002949501,0
3901,22.1,17.96333333,335.3333333,464.6666667,0.00294799,0
3902,22.1,17.945,288.75,461,0.002944967,0
3903,22.1,17.89,351.3333333,459.3333333,0.002935898,0
3904,22.1,17.945,348,459.25,0.002944967,0
3905,22.1,17.9725,351,457.5,0.002949501,0
3906,22.1,18,351,463,0.002954036,0
3907,22.15,17.945,351,458.5,0.002953996,0
3908,22.2,17.89,355.5,456.75,0.002953926,0
3909,22.2,17.89,333,459.75,0.002953926,0
3910,22.2,17.89,337.5,459.5,0.002953926,0
3911,22.2,17.89,350.25,458.5,0.002953926,0
3912,22.245,17.89,347.5,456.75,0.00296207,0
3913,22.29,17.89,352.3333333,452,0.002970233,0
3914,22.272,17.83,350.4,452.5,0.002956967,0
3915,22.29,17.815,357.5,455.4,0.002957722,0
3916,22.29,17.84,353,453.5,0.002961892,0
3917,22.34,17.79,344,456.75,0.002962594,0
3918,22.35666667,17.79,350,459,0.002965614,0
3919,22.34,17.79,337.75,457.5,0.002962594,0
3920,22.365,17.7675,333.5,453.5,0.002963354,0
3921,22.39,17.7,338,453.6666667,0.002956556,0
3922,22.365,17.745,353,452,0.002959584,0
3923,22.35666667,17.7,342,452.6666667,0.00295054,0
3924,22.39,17.7,351.5,453.5,0.002956556,0
3925,22.39,17.7,350,455.25,0.002956556,0
3926,22.39,17.7,362,452,0.002956556,0
3927,22.4175,17.7,355.75,452.25,0.002961528,0
3928,22.4175,17.7,342.5,459.5,0.002961528,0
3929,22.445,17.65,353,458,0.002958087,0
3930,22.5,17.7,344,456.5,0.002976488,0
3931,22.5,17.7,357.5,456,0.002976488,0
3932,22.5,17.7,353,453.75,0.002976488,0
3933,22.5,17.7,334,459,0.002976488,0
3934,22.53333333,17.63333333,331,459,0.002971263,0
3935,22.55,17.6,346,458.75,0.002968638,0
3936,22.525,17.65,341,451.5,0.002972573,0
3937,22.5,17.6,331,451,0.002959591,0
3938,22.55,17.6,354.25,450.5,0.002968638,0
3939,22.575,17.6,349.75,455.5,0.00297317,0
3940,22.6,17.6,364.5,453,0.002977709,0
3941,22.6,17.6,356,455.5,0.002977709,0
3942,22.6,17.55,349.75,456,0.002969209,0
3943,22.6,17.6,357.3333333,458.6666667,0.002977709,0
3944,22.6,17.525,354.25,458.5,0.002964959,0
3945,22.6,17.56666667,357.3333333,456,0.002972042,0
3946,22.6,17.5,336.3333333,455,0.00296071,0
3947,22.6,17.6,359.75,455,0.002977709,0
3948,22.65,17.6,358,458.75,0.002986804,0
3949,22.66666667,17.56666667,355,455.3333333,0.002984152,0
3950,22.7,17.6,349,451,0.002995924,0
3951,22.7,17.6,358,455.5,0.002995924,0
3952,22.7,17.6,349,458,0.002995924,0
3953,22.7,17.6,352.6666667,456.6666667,0.002995924,0
3954,22.7,17.6,345.5,453.75,0.002995924,0
3955,22.7225,17.6,347.25,454.5,0.003000036,0
3956,22.7225,17.6,360,453.5,0.003000036,0
3957,22.7,17.6,360,453,0.002995924,0
3958,22.79,17.6,343,450.5,0.003012401,0
3959,22.76,17.6,343,452.3333333,0.0030069,0
3960,22.79,17.6,343,453.5,0.003012401,0
3961,22.76,17.6,344.3333333,450,0.0030069,0
3962,22.79,17.6,339.5,450.5,0.003012401,0
3963,22.79,17.6,339.5,452,0.003012401,0
3964,22.79,17.6,357.5,455.75,0.003012401,0
3965,22.79,17.6,354,458,0.003012401,0
3966,22.79,17.6,334,457,0.003012401,0
3967,22.815,17.6,334.5,461.75,0.003016993,0
3968,22.815,17.6,336,458,0.003016993,0
3969,22.85666667,17.6,334,455.6666667,0.003024658,0
3970,22.89,17.6,352.25,453,0.003030803,0
3971,22.89,17.6,338.3333333,451.6666667,0.003030803,0
3972,22.865,17.6,340.5,452.5,0.003026193,0
3973,22.89,17.6,333,454,0.003030803,0
3974,22.89,17.6,337.2,457,0.003030803,0
3975,22.89,17.6,336,448.6666667,0.003030803,0
3976,22.89,17.6,334.5,451.25,0.003030803,0
3977,22.9175,17.625,342.75,453,0.003040214,0
3978,22.89,17.65,342.75,455.25,0.003039455,0
3979,22.89,17.625,341,457,0.003035129,0
3980,22.89,17.65,341,457,0.003039455,0
3981,22.89,17.675,318.5,452.5,0.003043782,0
3982,22.89,17.63333333,337,453.6666667,0.003036571,0
3983,22.89,17.6,314.6666667,457.3333333,0.003030803,0
3984,22.9175,17.6,298.75,453,0.003035881,0
3985,22.945,17.55,312.25,459,0.003032285,0
3986,22.945,17.6,321.5,458.25,0.003040966,0
3987,22.92666667,17.53333333,317,452,0.003026013,0
3988,22.9725,17.525,319.75,451.5,0.003033015,0
3989,22.9725,17.55,310.75,445,0.003037363,0
3990,23,17.6,313.5,444.5,0.003051159,0
3991,22.9725,17.5,313.5,445.75,0.003028667,0
3992,23,17.5,310,449,0.003033738,0
3993,23,17.5,310,449.5,0.003033738,0
3994,23,17.46333333,310,446,0.003027351,0
3995,23,17.4175,308.75,449.5,0.003019367,0
3996,23,17.39,308.75,455,0.003014576,0
3997,23.03333333,17.42666667,318.3333333,457,0.003027094,0
3998,23.03333333,17.35666667,312.3333333,455,0.003014876,0
3999,23,17.315,308.5,452,0.003001512,0
4000,23.02,17.352,317.5,456,0.003011618,0
4001,23.03333333,17.35666667,308.5,454,0.003014876,0
4002,23.025,17.365,306.75,447.25,0.003014802,0
4003,23.04,17.35,321.25,445.5,0.003014934,0
4004,23.06666667,17.35666667,305,450.25,0.003020992,0
4005,23.05,17.315,315,446.75,0.003010653,0
4006,23.1,17.29,310.5,446.5,0.003015436,0
4007,23.06666667,17.26,297,448.6666667,0.003004086,0
4008,23.06666667,17.26,297,451.3333333,0.003004086,0
4009,23.1,17.29,310.5,453.5,0.003015436,0
4010,23.075,17.2675,310.5,455,0.00300692,0
4011,23.1,17.29,303,454.6666667,0.003015436,0
4012,23.1,17.29,312.6666667,448.6666667,0.003015436,0
4013,23.075,17.2675,291,450.5,0.00300692,0
4014,23.1,17.245,288,447.5,0.00300755,0
4015,23.1,17.2,291,444,0.002999664,0
4016,23.1,17.2,301,444.25,0.002999664,0
4017,23.1,17.2,292,448.5,0.002999664,0
4018,23.1,17.16666667,302,446,0.002993823,0
4019,23.1,17.1,293.5,449.75,0.002982141,0
4020,23.1,17.03333333,302,453,0.002970459,0
4021,23.1,17.05,285,448.75,0.002973379,0
4022,23.1,17,285,448.5,0.002964618,0
4023,23.1,17,285,448.25,0.002964618,0
4024,23.1,17,283.25,451,0.002964618,0
4025,23.1,17,288.6666667,449.6666667,0.002964618,0
4026,23.1,17,278.75,448.5,0.002964618,0
4027,23.1,17,279.75,446,0.002964618,0
4028,23.1,17,283.25,447,0.002964618,0
4029,23.1,17,271,441.6666667,0.002964618,0
4030,23.1,17.06,268,445.25,0.002975132,0
4031,23.1,17.03333333,268.25,447.5,0.002970459,0
4032,23.1,17.06666667,266,446.3333333,0.0029763,0
4033,23.1,17,270.25,453.5,0.002964618,0
4034,23.1,16.9725,268.5,449.25,0.0029598,0
4035,23.1,16.89,272,445.25,0.002945345,0
4036,23.1,16.89,274,445,0.002945345,0
4037,23.1,16.84,265,446,0.002936584,0
4038,23.1,16.89,265,449,0.002945345,0
4039,23.1,16.96333333,267.3333333,448.6666667,0.002958193,0
4040,23.075,16.9725,243.75,442.75,0.002955306,0
4041,23.06666667,17,265,449.3333333,0.002958618,0
4042,23.075,17,263.5,449.5,0.002960117,0
4043,23.1,17,262,452,0.002964618,0
4044,23.075,17,260.5,449.75,0.002960117,0
4045,23.1,17,252,447.6666667,0.002964618,0
4046,23.075,16.945,259,443.5,0.002950495,0
4047,23.075,16.865,250,443.25,0.002936499,0
4048,23.1,16.945,241,447,0.002954981,0
4049,23.075,16.865,248.25,452.5,0.002936499,0
4050,23.075,16.865,261,448,0.002936499,0
4051,23.075,16.865,252,448.5,0.002936499,0
4052,23.05,16.865,243,451.75,0.00293204,0
4053,23.025,16.89,239.75,446,0.002931947,0
4054,23,16.89,241.3333333,444,0.002927493,0
4055,23,16.865,232.5,441.25,0.002923139,0
4056,23.025,16.84,224.75,438.75,0.002923227,0
4057,23,16.79,221.6666667,440,0.002910079,0
4058,23,16.79,199,441,0.002910079,0
4059,23,16.79,206.25,438,0.002910079,0
4060,23,16.84,186,439.75,0.002918786,0
4061,23,16.82333333,189,443,0.002915884,0
4062,23,16.745,189,442.75,0.002902243,0
4063,22.96333333,16.79,189,440,0.002903596,0
4064,22.9725,16.79,181.5,444,0.002905216,0
4065,22.9725,16.865,198,445.5,0.002918254,0
4066,22.945,16.84,180,444.5,0.002909037,0
4067,22.9175,16.89,193.5,441.5,0.002912837,0
4068,22.9175,16.865,188.5,442.5,0.002908505,0
4069,22.92666667,16.89,202,446.3333333,0.002914462,0
4070,22.89,16.9175,187.5,447.25,0.002912723,0
4071,22.89,16.89,205,445,0.002907966,0
4072,22.89,17,201.5,437,0.002926994,0
4073,22.89,17,193.75,440.25,0.002926994,0
4074,22.89,17,171.75,438.5,0.002926994,0
4075,22.79,17,157,440.25,0.002909226,0
4076,22.82333333,17.06666667,139.3333333,446,0.002926624,0
4077,22.79,17.06666667,164.6666667,444.3333333,0.002920688,0
4078,22.79,17.1,150,443.5,0.002926419,0
4079,22.76,17.1,149.6666667,441.6666667,0.002921076,0
