Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
21.89,25.6975,570.25,587,0.00417173,1
21.89,25.7,572,585,0.004172139,1
21.9175,25.7,589,579,0.004179195,1
21.96333333,25.76,585.3333333,582.6666667,0.00420083,1
21.945,25.89,592.5,585.5,0.004217421,1
22.025,25.7225,591.5,590,0.004210589,1
22.06666667,25.63333333,608,588.6666667,0.004206641,1
22.1,25.575,606.5,586.5,0.004205598,1
22.13333333,25.46333333,602,586.6666667,0.004195684,1
22.175,25.445,602,587.75,0.004203371,1
22.2225,25.4175,608.25,590,0.004211045,1
22.2225,25.3175,620.75,587.25,0.004194365,1
22.2,25.2,644,587,0.004169014,1
22.2675,25.175,629.5,579,0.004182118,1
22.29,25.2,660,578.5,0.004192075,1
22.315,25.2,642.5,581.25,0.0041985,1
22.32333333,25.2,635.3333333,579,0.004200644,1
22.34,25.175,652.75,586,0.004200735,1
22.35666667,25.13333333,661.6666667,582,0.004198019,1
22.35666667,25.16666667,682,575.6666667,0.004203624,1
22.4175,25.1,667,584.25,0.004208058,1
22.39,25.05,686,584.5,0.004192554,1
22.39,24.99666667,671.3333333,586.3333333,0.004183568,1
22.5,25.025,699,585.25,0.004216633,1
22.5,25.1,714.5,578.5,0.004229356,1
22.5,25.05,705.5,580.5,0.004220874,1
22.5,24.9175,1021.25,577.5,0.004198397,1
22.5,24.84,717,577,0.004185251,1
22.5,24.815,726.5,572,0.004181011,1
22.55,24.8675,734,574.25,0.004202749,1
22.55,24.89,757,581.5,0.004206577,1
22.6,24.7,738.25,568,0.00418703,1
22.575,24.82,740,569,0.004201084,1
22.6,24.93,734,577.3333333,0.004226284,1
22.6,24.9725,748.75,583.25,0.004233537,1
22.63333333,24.89,732,587.6666667,0.004228062,1
22.65,24.8975,726.75,585,0.004233654,0
22.66666667,24.99666667,737,594,0.004254963,0
22.7,24.9725,723.5,598,0.004259487,0
22.7,25,707,595.5,0.00426421,0
22.7225,25.175,720.5,604.5,0.004300171,0
22.7225,25.0475,714.5,613,0.004278243,0
22.79,24.945,743,604.5,0.004278213,1
22.73,24.96333333,725,610,0.004265722,1
22.79,24.8925,717.75,608.25,0.004269147,1
22.79,24.7225,723.5,593,0.004239792,1
22.82333333,24.86,727,587,0.004272218,1
22.84,24.945,720.5,595.75,0.004291289,1
22.85666667,24.85666667,725,596.3333333,0.004280339,1
22.89,24.865,722.25,598.5,0.0042905,1
22.9975,24.7225,738.5,600,0.004293795,1
23.05,24.845,733,601.75,0.004329047,1
23.13333333,24.53,741.6666667,602.3333333,0.00429553,1
23.245,24.6,743.75,603.75,0.004337251,1
23.29,24.5,746.5,607.5,0.004331337,1
23.29,24.315,750,603.5,0.004298405,1
23.29,24.39,750,603.5,0.004311756,1
23.29,24.34,739.25,605,0.004302855,1
23.29,24.23,750,610,0.004283275,1
23.29,24.2675,750,606.5,0.00428995,1
23.26,24.39333333,750,603.6666667,0.004304488,1
23.245,24.2425,752.5,604.5,0.004273787,1
23.26,24.29,767,603.6666667,0.004286128,1
23.29,24.26,759.6666667,600,0.004288615,1
23.245,24.245,752.5,600.5,0.004274231,1
23.26,24.26,763.3333333,604.3333333,0.004280797,1
23.23,24.29333333,765.6666667,607.3333333,0.004278904,1
23.245,24.4725,763.25,610.75,0.004314615,1
23.2675,24.4725,778.5,615.25,0.004320525,1
23.26,24.39,774,607.3333333,0.004303895,1
23.29,24.3675,783,608.5,0.00430775,1
23.29,24.46333333,774,607.6666667,0.00432481,1
23.29,24.42666667,762,610,0.004318283,1
23.29,24.5225,774,609,0.004335343,1
23.29,24.575,783,617.5,0.004344689,1
23.34,24.6,783,620,0.004362383,1
23.315,24.4725,792,619,0.004333024,1
23.39,24.34,774,607.5,0.004329093,1
23.29,24.43,786,606,0.004318876,1
23.29,24.525,796.5,614,0.004335788,1
23.29,24.3925,792,616,0.004312201,1
23.29,24.365,792,614,0.004307305,1
23.29,24.46333333,798,610.6666667,0.00432481,1
23.29,24.575,796.5,610,0.004344689,1
23.32333333,24.56666667,780,615.3333333,0.004352018,1
23.34,24.6,774,622.25,0.004362383,1
23.39,24.745,774,633,0.004401636,1
23.365,24.7925,790.25,645.25,0.004403449,1
23.35666667,24.92666667,792,651.3333333,0.004425205,1
23.39,24.945,774,659.75,0.004437466,1
23.39,24.8225,776.75,660.3333333,0.00441552,1
23.39,24.75,774,647.4,0.004402532,1
23.39,24.56666667,774,638.6666667,0.004369691,1
23.4175,24.925,783,643.5,0.004441299,1
23.445,24.9725,785.75,649,0.004457266,1
23.39,25,774,660,0.00444732,1
23.4725,25.175,783,674.25,0.004501185,1
23.46333333,25.33333333,792,679,0.004527178,1
23.4725,25.575,785.75,697.75,0.004573229,1
23.5,25.495,774,701,0.004566441,1
23.5,25.2,785.75,703.25,0.00451322,1
23.5,25.345,788.5,696.5,0.004539378,1
23.5,25.6,788.5,698.5,0.004585386,1
23.525,25.3175,786.75,717,0.004541307,1
23.575,25.2675,795.75,716,0.004546053,1
23.6,25.245,803,707,0.004548873,1
23.575,25.315,785,700.5,0.004554662,1
23.6,25.35666667,785,701.3333333,0.004569142,1
23.6,25.39,785,702,0.004575193,1
23.6,25.4725,785,706.6666667,0.004590169,1
23.6,25.42666667,795.25,709.25,0.004581849,1
23.65,25.445,792.5,716.75,0.004599111,1
23.625,25.4175,779,715.5,0.00458714,1
23.65,25.39,779,705.5,0.004589097,1
23.65,25.445,788,707.25,0.004599111,1
23.7,25.66666667,785,709.3333333,0.004653571,1
23.675,25.575,797,715,0.0046298,1
23.7,25.445,792.5,720,0.004613083,1
23.7,25.5,797,720,0.004623128,1
23.7225,25.5225,792.5,714.5,0.004633557,1
23.745,25.39,779,710,0.004615616,1
23.7,25.39,791,707.6666667,0.004603038,1
23.7,25.39,792.5,703.5,0.004603038,1
23.7225,25.39,797,710.75,0.004609323,1
23.7,25.29333333,797,705.6666667,0.004585383,1
23.79,25.34,797,704.5,0.004619043,1
23.745,25.365,801.25,707.5,0.004611038,1
23.79,25.315,801.25,706,0.004614453,1
23.79,25.29,802.6666667,699.3333333,0.004609862,1
23.79,25.315,797,700.25,0.004614453,1
23.79,25.35666667,802.6666667,701.6666667,0.004622104,1
23.79,25.34,797,701,0.004619043,1
23.79,25.39,803.2,700.3,0.004628225,1
23.84,25.34,809.4,699.6,0.004633061,1
23.865,25.34,805.25,702,0.004640084,1
23.89,25.34,793.5,702,0.004647116,1
23.89,25.53,808,706.3333333,0.004682223,1
23.865,25.4725,812.5,706.75,0.004664528,1
23.89,25.3925,808,700.5,0.004656816,1
23.89,25.35666667,808,692,0.004650195,1
23.89,25.29,808,690.3333333,0.004637878,1
23.9175,25.2675,797.2,693.4,0.004641445,1
23.89,25.2,802,688.6666667,0.004621251,1
23.89,25.2225,799,681.25,0.004625407,1
23.89,25.2,803.5,682,0.004621251,1
23.89,25.2,804.5,676,0.004621251,1
23.89,25.125,799,677,0.004607395,1
23.89,25.2,820.6666667,673.6666667,0.004621251,1
23.89,25.2,806.25,679,0.004621251,1
23.89,25.16666667,809.3333333,677.3333333,0.004615093,1
23.945,25.125,807.5,670.5,0.004622765,1
23.9175,25.025,819,664.75,0.00459657,1
24,25.1,804.5,662,0.004633532,1
23.945,25.1,819,665,0.004618132,1
23.89,25.075,806.25,661,0.004598158,1
23.92666667,25.1,802,661,0.004613008,1
23.945,25.1,802,660,0.004618132,1
23.89,25.1,805,661.6666667,0.004602777,1
23.945,25.1,793,662.5,0.004618132,1
23.9175,25.075,808.5,661,0.004605822,1
23.96333333,25.03333333,802,662.6666667,0.004610889,1
23.945,25.1,803,663,0.004618132,1
23.89,25.125,803,663.3333333,0.004607395,1
23.89,25.2,795,666.8,0.004621251,1
23.92666667,25.13333333,792,667.3333333,0.00461918,1
23.9175,25.2,797.25,672.5,0.004628953,1
23.92666667,25.2,793.3333333,674.6666667,0.004631524,1
23.9725,25.15,788,672,0.004635109,1
23.96333333,25.2,782.3333333,666.3333333,0.004641817,1
24,25.2225,781.75,668,0.004656315,1
24,25.15,771,667.5,0.004642831,1
23.945,25.175,796.5,664.25,0.004632034,1
23.92666667,25.1,785.6666667,652.6666667,0.004613008,1
23.89,24.99666667,782.6666667,646.6666667,0.004583688,1
23.9175,25.05,778.25,633.25,0.004601196,1
23.89,25.15,772,637.5,0.004612013,1
23.9725,25.175,782.75,646.5,0.004639751,1
23.89,25.2,775,647.3333333,0.004621251,1
23.89,25.1,773,645.75,0.004602777,1
23.9175,25.1,766.5,640.25,0.004610448,1
23.89,25.4,781,637,0.004658202,1
23.89,25.46,773,664,0.004669288,1
23.89,25.1725,760.25,660,0.00461617,1
23.89,25.1,773.3333333,647,0.004602777,1
23.89,25.1,768.4,643.5,0.004602777,1
23.89,25.13333333,765,644.75,0.004608935,1
23.89,24.9175,765.25,633.25,0.004569064,1
23.89,24.96333333,759.6666667,626.3333333,0.004577531,1
23.89,25.1,753,625.25,0.004602777,1
23.89,25.1,759.6666667,629.3333333,0.004602777,1
23.84,25,761.5,622.75,0.00457044,1
23.84,24.995,758,619,0.004569519,1
23.89,25.075,766,610.5,0.004598158,1
23.85666667,24.96333333,763.3333333,601.6666667,0.004568298,1
23.85666667,24.96333333,758,593.6666667,0.004568298,1
23.84,25,754.5,595.5,0.00457044,1
23.84,25,742,601.5,0.00457044,1
23.815,25.025,750.5,602.75,0.004568119,1
23.82333333,25.06666667,767,604.3333333,0.004578092,1
23.79,25.025,751,610,0.004561203,1
23.79,25.06666667,748.3333333,616,0.004568854,1
23.815,25.125,745,614.75,0.004586508,1
23.79,25.1,737,614.6666667,0.004574974,1
23.815,25.125,743.25,603,0.004586508,1
23.79,25.1,739.5,598.5,0.004574974,1
23.79,25.06666667,739.5,591.25,0.004568854,1
23.79,25.1,727,588,0.004574974,1
23.79,25.15,744,594.25,0.004584154,1
23.82333333,25.23,749.3333333,598,0.004608144,1
23.815,25.2225,735.5,598.5,0.004604438,1
23.79,25.2,740,599,0.004593335,1
23.79,25.2225,736,595.5,0.004597467,1
23.79,25.2,736,595,0.004593335,1
23.79,25.2225,731.5,593.5,0.004597467,1
23.79,25.29,733.3333333,596,0.004609862,1
23.79,25.29,734,588,0.004609862,1
23.79,25.29,734.25,591.75,0.004609862,1
23.79,25.32333333,425.3333333,596.6666667,0.004615983,1
23.79,25.445,283,600,0.004638326,0
23.865,25.575,265,614.5,0.004683439,0
23.865,25.575,265,607,0.004683439,0
23.85666667,25.6,257,600.3333333,0.004685686,0
23.89,25.7,268,601,0.004713637,0
23.89,25.63333333,261,599,0.004701317,0
23.89,25.6,259,601,0.004695158,0
23.89,25.55,259,595.5,0.004685918,0
23.89,25.5,248.25,588.75,0.004676679,0
23.89,25.5,242,585.5,0.004676679,0
23.89,25.5,241,585.5,0.004676679,0
23.89,25.5,252,578.5,0.004676679,0
23.89,25.46333333,246,579.6666667,0.004669904,0
23.89,25.445,243,578,0.004666517,0
23.89,25.4725,237.25,576,0.004671598,0
23.89,25.5,252,574.3333333,0.004676679,0
23.89,25.39,246,564,0.004656354,0
23.89,25.39,246,565.6666667,0.004656354,0
23.89,25.42666667,240,568,0.004663129,0
23.89,25.42666667,228,566,0.004663129,0
23.89,25.46333333,230.75,563,0.004669904,0
23.89,25.445,229,562.75,0.004666517,0
23.89,25.5,239,562,0.004676679,0
23.89,25.5,225.5,556.75,0.004676679,0
23.89,25.5,225.5,558.25,0.004676679,0
23.89,25.5,227,560.5,0.004676679,0
23.84,25.445,225.75,544.5,0.004652402,0
23.84,25.445,227,547,0.004652402,0
23.865,25.4725,237.5,546,0.004664528,0
23.79,25.39,215,549,0.004628225,0
23.865,25.4725,229.5,547.5,0.004664528,0
23.815,25.4175,213.25,544.25,0.004640301,0
23.84,25.445,209,544,0.004652402,0
23.79,25.42666667,209,543.3333333,0.004634959,0
23.79,25.5,213,545.25,0.004648427,0
23.79,25.5,204.5,545.25,0.004648427,0
23.79,25.575,262.6666667,545.3333333,0.004662201,0
23.79,25.66666667,438.5,542.5,0.004679037,1
23.7675,25.675,654,547,0.004674187,0
23.7675,25.7475,668.5,545,0.004687486,0
23.7,25.89,680.3333333,564,0.004694368,0
23.7225,25.9725,664.75,567.75,0.004715872,0
23.7,25.89,675.25,569.5,0.004694368,0
23.745,26,669,571.5,0.00472735,0
23.7,26.075,667.25,564.75,0.004728167,0
23.7,26,655.6666667,563.6666667,0.004714465,0
23.745,25.9725,659.25,567.5,0.004722312,1
23.7,25.89,662,563,0.004694368,1
23.7,25.89,651.5,551.5,0.004694368,1
23.7,25.89,648.3333333,545.3333333,0.004694368,1
23.7,25.89,643.75,540.75,0.004694368,1
23.7,25.89,646,537.75,0.004694368,1
23.63333333,25.89,629.6666667,537.6666667,0.004675417,1
23.625,26.0225,634,543,0.00469715,1
23.6,26.1,636.3333333,547.6666667,0.0047041,1
23.6,26.1,633.25,554.5,0.0047041,1
23.6,26.1,631.25,554.75,0.0047041,1
23.6,26.1,622.5,558,0.0047041,1
23.6,26.1,627,548.5,0.0047041,1
23.55,26.075,627.5,541.25,0.004685314,1
23.5,26.1,631.6666667,543,0.004675618,1
23.5,26.175,617.75,546,0.004689155,1
23.5,26.23,626.6666667,545,0.004699082,1
23.5,26.2225,611.5,548,0.004697729,1
23.5,26.2,610.3333333,549.6666667,0.004693667,1
23.5,26.3975,607.5,545.25,0.004729318,1
23.4175,26.5225,608,599.75,0.004728116,1
23.445,26.39,616.5,586.5,0.004712188,1
23.4725,27.525,610,570,0.004924681,1
23.42666667,26.83,605.6666667,564,0.004786022,1
23.445,26.6475,596,561.5,0.004758519,1
23.5,26.65,592,564,0.004774903,1
23.5,26.72,598.25,555.25,0.004787541,1
23.5,26.84,593,571,0.004809208,1
23.5,26.745,589,570,0.004792055,1
23.5,26.79,585,567,0.00480018,1
23.5,26.92,585,571,0.004823654,1
23.5,26.8675,587.5,573.5,0.004814174,1
23.5,26.865,589.75,573.75,0.004813722,1
23.55,26.84,566,575,0.00482384,1
23.5,26.79,587.5,563.5,0.00480018,1
23.5,26.79,585.5,561.5,0.00480018,1
23.445,26.7675,583.5,558.5,0.004780112,1
23.4725,26.92,582,558,0.004815599,1
23.5,27.05,570,565.5,0.004847129,1
23.5,27.1,567.3333333,573.3333333,0.004856159,1
23.4725,27.05,574.25,579.25,0.004839035,1
23.445,27.025,572.5,578.5,0.004826453,1
23.46333333,27.06666667,579,576.3333333,0.004839342,1
23.5,27,574.75,575,0.0048381,1
23.39,27,562,568,0.004805854,1
23.39,27,560.25,562,0.004805854,1
23.39,27.1,558.5,563,0.004823792,1
23.39,27.1,573,556,0.004823792,1
23.35666667,27.13333333,571,557.3333333,0.004819988,1
23.29,27.2425,563,560,0.004819939,1
23.29,27.29,559,557.75,0.004828408,1
23.29,27.39,552,560.6666667,0.004846239,1
23.29,27.4175,556.75,562,0.004851143,1
23.29,27.46333333,552.3333333,563.3333333,0.004859316,1
23.29,27.445,547,561.25,0.004856046,1
23.29,27.5,547,556.5,0.004865854,1
23.2675,27.625,540.25,557.5,0.004881455,1
23.23,27.63333333,554.3333333,557.3333333,0.004871802,1
23.2,27.6,547,552.25,0.004856997,1
23.2,27.625,551.5,549.5,0.004861431,1
23.2,27.7,553,549.5,0.004874732,1
23.2,27.7225,538,557.25,0.004878723,1
23.2,27.79,539.6666667,565,0.004890695,1
23.175,27.8675,531,563.5,0.004896978,1
23.1,28.03333333,543,561.6666667,0.004903883,1
23.1,28.1,543,555.5,0.004915637,1
23.1,28.1,543,555.25,0.004915637,1
23.1,28.1,535.5,555,0.004915637,1
23.1,28.1975,528,561,0.004932829,1
23.1,28.2225,532.5,574,0.004937237,1
23.1,28.2,517.5,562.2,0.004933269,1
23.1,28.13333333,528.6666667,557.6666667,0.004921515,1
23.075,28.1,534,558.75,0.004908151,1
23.1,28.16666667,528.6666667,561.6666667,0.004927392,1
23.1,28.2,518,566.5,0.004933269,1
23.1,28.2,518,567.5,0.004933269,1
23.1,28.35666667,513,571.3333333,0.004960895,1
23.1,28.29,513.5,572.5,0.004949139,1
23,28.245,524,573.5,0.004911161,1
23,28.2,519,561,0.004903275,1
23,28.2225,516.5,555.5,0.004907218,1
23,28.29,509,555,0.004919047,1
23,28.29,509,562,0.004919047,1
23,28.29,505,564.5,0.004919047,1
23,28.29,505.3333333,564,0.004919047,1
23,28.34,514,564.5,0.00492781,1
23,28.39,514,571.5,0.004936573,1
23,28.39,506.5,580.5,0.004936573,1
23,28.42666667,504,571,0.004942999,1
23,28.46333333,499,569.3333333,0.004949426,1
23,28.4725,499,571.25,0.004951033,1
22.9725,28.445,495.25,568,0.00493792,1
22.9175,28.5,489,569.75,0.004930962,1
22.89,28.5,497.3333333,569,0.00492269,1
22.89,28.6,494,571.25,0.0049401,1
22.89,28.6,494,573,0.0049401,1
22.89,28.6,500.25,570,0.0049401,1
22.89,28.6,494,569.3333333,0.0049401,1
22.89,28.65,492.75,571.5,0.004948805,1
22.84,28.65,489,573.75,0.004933715,1
22.79,28.7,489,572,0.004927319,1
22.79,28.772,483,570.2,0.004939778,1
22.76,28.79,480.6666667,577.6666667,0.004933838,1
22.7675,28.84,484,575,0.004944741,1
22.7225,28.89,484,569.75,0.004939775,1
22.7,28.9175,484,576.25,0.004937716,1
22.73,29,484,580,0.004961007,1
22.7,29,479,580,0.004951915,1
22.7,29.05,479,577.75,0.004960521,1
22.7,29.1,479,578,0.004969127,1
22.7,29.1,479,574.5,0.004969127,1
22.675,29.125,479,575,0.004965832,1
22.6,29.1,479,572,0.00493882,1
22.6,29.1,479,570,0.00493882,1
22.6,29.125,479,580.75,0.004943097,1
22.6,29.175,479,584.75,0.00495165,1
22.6,29.2,479,586,0.004955927,1
22.6,29.2225,471.5,585.25,0.004959776,1
22.6,29.2,469,586,0.004955927,1
22.6,29.2675,467.75,585.75,0.004967475,1
22.6,29.29,464,586,0.004971324,1
22.6,29.32333333,464,584.3333333,0.004977027,1
22.55,29.4175,464,584,0.004977879,1
22.5,29.6,474.5,588.25,0.004993695,1
22.5,29.65,474.5,593.5,0.005002198,1
22.5,29.7,474.5,596.75,0.005010702,1
22.42666667,29.73,478,596.3333333,0.004993318,1
22.445,29.79,459,595,0.005009101,1
22.39,29.79,472.6666667,601.3333333,0.004992243,1
22.39,29.84,464,595.75,0.00500069,1
22.29,29.92666667,469,593.6666667,0.004984667,1
22.365,30.025,457.75,596.5,0.005024236,1
22.39,30,454,586,0.00502772,1
22.29,30,454.75,595.25,0.00499698,1
22.29,30,460,595.5,0.00499698,1
22.29,30,444,601.25,0.00499698,1
22.29,30.1,449.6666667,598,0.005013771,1
22.2675,30.075,438,601.5,0.005002662,1
22.26,30.06666667,441,599,0.004998963,1
22.2,30.1,438,605.5,0.004986154,1
22.2,30.1,441,608.3333333,0.004986154,1
22.2,30.1,447,605.75,0.004986154,1
22.2,30.23,447,600.3333333,0.005007862,1
22.175,30.2,447,597.25,0.004995179,1
22.1,30.34,447,592,0.004995456,1
22.1,30.39,438,594,0.005003755,1
22.1,30.39,447,588,0.005003755,1
22.1,30.6,447,585,0.005038612,1
22.1,30.6,447,588.25,0.005038612,1
22.075,30.575,447,594,0.005026734,1
22.1,30.6,447,585.5,0.005038612,1
22.025,30.525,447,583.5,0.005003048,1
22.03333333,30.53333333,447,588.3333333,0.005006989,1
22,30.6,443.5,591,0.005007736,1
22,30.7,447,594.6666667,0.005024233,1
21.9175,30.7675,440,602.5,0.005009882,1
21.89,30.865,443.5,605.5,0.005017389,1
21.89,30.89,442.3333333,606.6666667,0.005021486,1
21.89,31,447,610,0.005039512,1
21.89,30.945,442.5,603,0.005030499,1
21.89,31,441,610,0.005039512,1
21.89,30.9725,438,610.5,0.005035005,1
21.89,31,441,607,0.005039512,1
21.89,31.075,438,607.5,0.005051803,1
21.865,31.1,438,617,0.005048127,1
21.79,31.1,433.5,614.75,0.005024869,1
21.79,31.1,429,612.5,0.005024869,1
21.79,31.175,432.75,612.75,0.005037084,1
21.79,31.13333333,434,618.3333333,0.005030298,1
21.79,31.125,440.25,613.75,0.00502894,1
21.79,31.2,444,611,0.005041157,1
21.79,31.2,444,612,0.005041157,1
21.79,31.2,444,617.5,0.005041157,1
21.79,31.13333333,444,615,0.005030298,1
21.79,31.2,444,606.75,0.005041157,1
21.79,31.2,444,607,0.005041157,1
21.76,31.29,444,608,0.005046482,1
21.7,31.315,440.25,610.75,0.005031909,1
21.7,31.29,444,612.5,0.005027859,1
21.7,31.35666667,439,617.3333333,0.005038658,1
21.7,31.5,444,619,0.005061878,1
21.7,31.575,432.75,624,0.005074028,1
21.7,31.6,429,627,0.005078078,1
21.675,31.625,436.5,628.5,0.005074303,1
21.7,31.6,439,626,0.005078078,1
21.65,31.575,440.25,626.5,0.005058412,1
21.7,31.7,444,627.5,0.00509428,1
21.7,31.7,444,625.25,0.00509428,1
21.66666667,31.7,444,622.3333333,0.005083823,1
21.675,31.7,444,625.25,0.005086435,1
21.65,31.7,444,630,0.005078601,1
21.6,31.7,444,629,0.005062965,1
21.63333333,31.73,444,633,0.005078225,1
21.625,31.7675,444,631.5,0.005081663,1
21.6,31.79,444,630.6666667,0.005077456,1
21.575,31.815,444,628,0.005073651,1
21.6,31.79,444,629,0.005077456,1
21.6,31.79,444,626,0.005077456,1
21.6,31.84,444,626,0.005085508,1
21.575,31.89,444,629.75,0.005085709,1
21.53333333,31.92666667,444,626.6666667,0.00507853,1
21.5,32,444,629.3333333,0.005079828,1
21.525,32,444,633.25,0.005087673,1
21.53333333,32,444,633,0.005090291,1
21.525,32.0225,444,621.5,0.00509128,1
21.53333333,32,444,619,0.005090291,1
21.5,32.09,440.25,619,0.005094232,1
21.5,32.09,440.25,624.75,0.005094232,1
21.5,32.0675,436.5,620.25,0.005090631,1
21.5,32,434,615,0.005079828,1
21.5,32.06,429,615.6666667,0.005089431,1
21.5,32.09,429,615,0.005094232,1
21.5,32.09,429,614,0.005094232,1
21.5,32.09,429,606.75,0.005094232,1
21.5,32.09,429,603,0.005094232,1
21.5,32.1725,429,603,0.005107437,1
21.46333333,32.16333333,429,602.3333333,0.005094423,1
21.5,32.12666667,429,605,0.005100101,1
21.445,32.145,429,601,0.005085734,1
21.4175,32.1175,429,599.25,0.005072724,1
21.39,32.09,429,598.5,0.005059743,1
21.39,32.145,429,594.75,0.005068485,1
21.445,32.145,438,599.5,0.005085734,0
21.39,32.09,441,600,0.005059743,0
21.39,32.1725,423.5,587.5,0.005072857,1
21.39,32.145,423.5,588.75,0.005068485,1
21.315,32.2,428.25,580.75,0.005053749,1
21.29,32.2,423.5,575.75,0.005045944,1
21.32333333,32.26,426.6666667,573,0.005065852,1
21.32333333,32.29,433,585.3333333,0.005070601,1
21.29,32.29,433,586.25,0.005060163,1
21.29,32.3175,433,586.25,0.005064507,1
21.32333333,32.32666667,433,583,0.005076406,1
21.29,32.3725,433,583.75,0.005073197,1
21.29,32.4,433,585,0.005077542,1
21.29,32.4,433,582,0.005077542,1
21.29,32.4,433,584,0.005077542,1
21.29,32.4,426,585,0.005077542,1
21.29,32.46666667,419,582,0.005088075,1
21.29,32.475,419,575,0.005089391,1
21.29,32.46666667,419,578.6666667,0.005088075,1
21.29,32.46666667,419,578,0.005088075,1
21.29,32.5675,419,579,0.005104007,1
21.29,32.53,419,575,0.005098081,1
21.29,32.5675,419,571,0.005104007,1
21.23,32.53,419,573,0.005079198,1
21.2675,32.5675,419,573,0.00509691,1
21.29,32.59,419,575.6666667,0.005107562,1
21.245,32.59,419,578.5,0.005093367,1
21.2225,32.6175,419,577.5,0.00509061,1
21.29,32.7,419,576,0.005124943,1
21.245,32.7,419,573.5,0.0051107,1
21.245,32.6725,419,573.75,0.005106367,1
21.29,32.7,419,574.6666667,0.005124943,1
21.29,32.7,419,568.5,0.005124943,1
21.245,32.7,419,571.5,0.0051107,1
21.2,32.7,419,574.3333333,0.005096491,1
21.2675,32.7225,411.5,572,0.005121368,1
21.29,32.79,0,577,0.005139165,1
21.29,32.73,0,582.3333333,0.005129684,0
21.29,32.7,0,586,0.005124943,0
21.29,32.645,0,586,0.005116252,0
21.39,32.59,0,586,0.005139231,0
21.34,32.59,0,583,0.005123375,0
21.39,32.59,0,582,0.005139231,0
21.34,32.545,0,579.5,0.005116242,0
21.29,32.5,0,578,0.005093341,0
21.35666667,32.5,0,580,0.005114375,0
21.39,32.5,0,578,0.005124921,0
21.39,32.4,0,572,0.005109023,0
21.34,32.45,0,573,0.005101185,0
21.34,32.5,0,574.5,0.00510911,0
21.39,32.4,0,569,0.005109023,0
21.39,32.4,0,564,0.005109023,0
21.315,32.5,0,561,0.00510122,0
21.29,32.5,0,560,0.005093341,0
21.29,32.5,0,553.5,0.005093341,0
21.29,32.5,0,551.3333333,0.005093341,0
21.29,32.5,0,557,0.005093341,0
21.29,32.5,0,556.5,0.005093341,0
21.29,32.45,0,554.5,0.005085441,0
21.29,32.45,0,549.75,0.005085441,0
21.29,32.5,0,553.5,0.005093341,0
21.29,32.5,0,556,0.005093341,0
21.29,32.5,0,551,0.005093341,0
21.29,32.5,0,543,0.005093341,0
21.29,32.5,0,546.5,0.005093341,0
21.29,32.59,0,545,0.005107562,0
21.29,32.5,0,543,0.005093341,0
21.29,32.5,0,537,0.005093341,0
21.245,32.45,0,544,0.005071309,0
21.29,32.5,0,547,0.005093341,0
21.29,32.475,0,541.5,0.005089391,0
21.29,32.4,0,542,0.005077542,0
21.29,32.46666667,0,541,0.005088075,0
21.245,32.4,0,539,0.005063431,0
21.29,32.4,0,537,0.005077542,0
21.245,32.4,0,535.5,0.005063431,0
21.26,32.4,0,534.3333333,0.005068131,0
21.245,32.4,0,534,0.005063431,0
21.23,32.43333333,0,534.75,0.005063982,0
21.2,32.4,0,537,0.005049355,0
21.2,32.4,0,535,0.005049355,0
21.2,32.4,0,530.3333333,0.005049355,0
21.2,32.4,0,529,0.005049355,0
21.2,32.4,0,528,0.005049355,0
21.2,32.4,0,526,0.005049355,0
21.2,32.4,0,532.3333333,0.005049355,0
21.2,32.4,0,534,0.005049355,0
21.175,32.3725,0,531,0.005037236,0
21.2,32.4,0,528,0.005049355,0
21.1,32.4,0,525,0.005018199,0
21.16666667,32.4,0,526.3333333,0.005038951,0
21.1,32.4,0,526,0.005018199,0
21.2,32.345,0,524.5,0.005040714,0
21.13333333,32.32666667,0,522.3333333,0.005017092,0
21.1,32.29,0,521.5,0.005001025,0
21.15,32.29,0,521.5,0.005016528,0
21.15,32.4,0,518.5,0.005033756,0
21.1,32.345,0,519,0.005009612,0
21.1,32.36333333,0,520.3333333,0.005012474,0
21.1,32.345,0,522,0.005009612,0
21.1,32.32666667,0,518.6666667,0.00500675,0
21.1,32.29,0,518,0.005001025,0
21.1,32.29,0,518.6666667,0.005001025,0
21.1,32.29,0,524,0.005001025,0
21.1,32.29,0,523.5,0.005001025,0
21.05,32.245,0,515,0.004978561,0
21,32.2,0,515,0.004956182,0
21,32.2,0,517,0.004956182,0
21,32.2,0,520,0.004956182,0
21,32.2,0,518,0.004956182,0
21,32.2,0,519.5,0.004956182,0
21,32.2,0,518,0.004956182,0
20.96333333,32.2,0,519.3333333,0.004944934,0
21,32.2,0,521,0.004956182,0
20.945,32.2,0,519.5,0.004939319,0
20.96333333,32.2,0,517,0.004944934,0
21,32.2,0,519.3333333,0.004956182,0
20.92666667,32.2,0,510.6666667,0.004933709,0
20.89,32.145,0,511,0.004914031,0
20.89,32.09,0,514.5,0.004905557,0
20.89,32.145,0,515.5,0.004914031,0
20.89,32.09,0,513,0.004905557,0
20.89,32.145,0,513,0.004914031,0
20.89,32.09,0,511,0.004905557,0
20.89,32.09,0,508.6666667,0.004905557,0
20.89,32.09,0,509,0.004905557,0
20.89,32.09,0,510.75,0.004905557,0
20.89,32.09,0,510,0.004905557,0
